station,lines,exit_no,lat,lng
범내골역,1,8,35.148024,129.059333
범어사역,1,,35.273102,129.092668
범어사역,1,1,35.272377,129.092458
범어사역,1,2,35.272411,129.092756
범어사역,1,3,35.272768,129.09244
범어사역,1,4,35.272774,129.092742
범어사역,1,5,35.273549,129.092434
범어사역,1,6,35.27356,129.0928
범어사역,1,7,35.273892,129.092441
범어사역,1,8,35.273901,129.09279
범일역,1,,35.140947,129.059365
범일역,1,1,35.139648,129.059287
범일역,1,10,35.141644,129.059618
범일역,1,12,35.141898,129.059505
범일역,1,2,35.139651,129.059484
범일역,1,3,35.140056,129.059283
범일역,1,4,35.140059,129.059478
범일역,1,5,35.140814,129.059201
범일역,1,6,35.140822,129.059504
범일역,1,7,35.141147,129.059115
범일역,1,8,35.14115,129.059498
범일역,1,9,35.141628,129.05919
벡스코역,2,,35.168889,129.138751
벡스코역,2,,35.171571,129.136097
벡스코역,2,1,35.168166,129.139484
벡스코역,2,1,35.1714,129.136157
벡스코역,2,11,35.169051,129.138335
벡스코역,2,2,35.168375,129.139742
벡스코역,2,2,35.171662,129.136034
벡스코역,2,3,35.167973,129.139265
벡스코역,2,3,35.171721,129.135927
벡스코역,2,4,35.168783,129.139386
벡스코역,2,4,35.171944,129.135514
벡스코역,2,5,35.168267,129.138525
벡스코역,2,6,35.169199,129.138836
벡스코역,2,7,35.168633,129.13845
벡스코역,2,8,35.169288,129.1385
벡스코역,2,9,35.168818,129.138297
별내별가람역,4,,37.667824,127.116269
별내별가람역,4,1,37.667783,127.115808
별내별가람역,4,2,37.668225,127.116082
별내별가람역,4,3,37.667618,127.116484
별내별가람역,4,4,37.667545,127.116295
별내역,8,,37.642035,127.127817
별내역,8,,37.642333,127.127609
별내역,8,2,37.64224,127.12711
별내역,8,2,37.64224,127.12711
별내역,8,3,37.642359,127.127129
별내역,8,3,37.642359,127.127129
별내역,8,4,37.643082,127.126515
별내역,8,4,37.643082,127.126515
별내역,8,5,37.642614,127.127648
별내역,8,5,37.642614,127.127648
별내역,8,6,37.641717,127.128175
별내역,8,6,37.641717,127.128175
별내역,8,7,37.641601,127.127703
별내역,8,7,37.641601,127.127703
보라매공원역,Silim,,37.495293,126.91819
보라매공원역,Silim,1,37.495391,126.918281
보라매공원역,Silim,2,37.495357,126.918026
보라매병원역,Silim,,37.492964,126.924273
보라매병원역,Silim,1,37.493166,126.923781
보라매병원역,Silim,2,37.492691,126.92462
보라매역,7,,37.499928,126.920376
보라매역,7,,37.500281,126.920474
보라매역,7,1,37.499831,126.920664
보라매역,7,1,37.499831,126.920664
보라매역,7,2,37.499655,126.920423
보라매역,7,2,37.499655,126.920423
보라매역,7,3,37.499657,126.920202
보라매역,7,3,37.499657,126.920202
보라매역,7,4,37.49985,126.919338
보라매역,7,4,37.49985,126.919338
보라매역,7,5,37.500012,126.919374
보라매역,7,5,37.500012,126.919374
보라매역,7,6,37.500238,126.920286
보라매역,7,6,37.500238,126.920286
보라매역,7,7,37.500287,126.920571
보라매역,7,7,37.500287,126.920571
보라매역,7,8,37.499984,126.92082
보라매역,7,8,37.499984,126.92082
보문역,6,,37.585029,127.019514
보문역,6,,37.585274,127.019374
보문역,6,1,37.585264,127.018997
보문역,6,1,37.585264,127.018997
보문역,6,2,37.58554,127.019146
보문역,6,2,37.58554,127.019146
보문역,6,3,37.585591,127.019317
보문역,6,3,37.585591,127.019317
보문역,6,4,37.585477,127.019658
보문역,6,4,37.585477,127.019658
보문역,6,5,37.585331,127.019729
보문역,6,5,37.585331,127.019729
보문역,6,6,37.585036,127.01964
보문역,6,6,37.585036,127.01964
보문역,6,7,37.584974,127.019433
보문역,6,7,37.584974,127.019433
보문역,6,8,37.585066,127.019107
보문역,6,8,37.585066,127.019107
보정역,수인·분당,,37.312596,127.108344
보정역,수인·분당,1,37.313783,127.108574
보정역,수인·분당,2,37.312166,127.108616
보정역,수인·분당,3,37.312156,127.108008
보정역,수인·분당,4,37.31386,127.108149
복정역,8,,37.470577,127.126713
복정역,8,,37.470916,127.126731
복정역,8,1,37.471531,127.127018
복정역,8,1,37.471531,127.127018
복정역,8,2,37.470224,127.126925
복정역,8,2,37.470224,127.126925
복정역,8,3,37.471055,127.126393
복정역,8,3,37.471055,127.126393
복정역,8,4,37.471443,127.126482
복정역,8,4,37.471443,127.126482
봉은사역,9,,37.514187,127.060241
봉은사역,9,1,37.51414,127.059316
봉은사역,9,2,37.514523,127.059837
봉은사역,9,3,37.514729,127.060232
봉은사역,9,4,37.514484,127.061088
봉은사역,9,5,37.514263,127.061111
봉은사역,9,6,37.514031,127.060771
봉은사역,9,7,37.513842,127.060018
봉천역,2,,37.482389,126.941939
봉천역,2,1,37.482128,126.942635
봉천역,2,2,37.482201,126.942194
봉천역,2,3,37.482597,126.940703
봉천역,2,4,37.482897,126.940802
봉천역,2,5,37.482477,126.942286
봉천역,2,6,37.482419,126.942708
봉화산역,6,,37.617416,127.091097
봉화산역,6,1,37.617798,127.090696
봉화산역,6,2,37.61682,127.092914
봉화산역,6,3,37.616588,127.092705
봉화산역,6,4,37.617346,127.090538
봉화산역,6,5,37.61767,127.090189
봉황역,BGL,,35.227204,128.87428
봉황역,BGL,1,35.226996,128.874052
봉황역,BGL,2,35.226928,128.874294
봉황역,BGL,3,35.227009,128.874897
부개역,1,,37.488491,126.740606
부개역,1,1,37.488327,126.740153
부개역,1,2,37.488716,126.740134
부산대양산캠퍼스역,2,,35.316921,129.01394
부산대양산캠퍼스역,2,1,35.316717,129.013409
부산대양산캠퍼스역,2,3,35.317172,129.013015
부산대양산캠퍼스역,2,5,35.317229,129.013673
부산대역,1,,35.229638,129.089361
부산대역,1,1,35.229244,129.089268
부산대역,1,2,35.229227,129.08951
부산대역,1,3,35.230322,129.089161
부산대역,1,4,35.230326,129.089383
부산역,1,,35.115553,129.042587
부산역,,,35.115726,129.039903
부산역,,1,35.11392,129.038883
부산역,,10,35.115124,129.039916
부산역,1,10,35.115124,129.039916
부산역,,2,35.1137,129.039195
부산역,,3,35.114172,129.038997
부산역,,4,35.113994,129.039318
부산역,,5,35.114972,129.039396
부산역,1,5,35.114972,129.039396
부산역,,6,35.114765,129.039759
부산역,1,6,35.114765,129.039759
부산역,,7,35.115218,129.039491
부산역,1,7,35.115218,129.039491
부산역,,8,35.114835,129.040069
부산역,1,8,35.114835,129.040069
부산원동역,,,35.193625,129.114162
부산원동역,,1,35.194073,129.113628
부산원동역,,2,35.193888,129.114811
부산진역,1,,35.129028,129.049221
부산진역,1,1,35.127234,129.046816
부산진역,1,2,35.126844,129.047343
부산진역,1,3,35.127385,129.047191
부산진역,1,4,35.12717,129.047545
부산진역,1,5,35.127992,129.04789
부산진역,1,6,35.12783,129.048142
부산진역,1,7,35.128446,129.048399
부산진역,1,8,35.128223,129.048554
부암역,2,,35.157421,129.050502
부암역,2,1,35.1573,129.051209
부암역,2,2,35.157802,129.051115
부암역,2,3,35.157109,129.05107
부암역,2,4,35.157901,129.050932
부암역,2,5,35.157102,129.050425
부암역,2,6,35.157758,129.050309
부암역,2,7,35.156914,129.049276
부암역,2,8,35.157286,129.049143
부원역,BGL,,35.226464,128.883883
부원역,BGL,1,35.226597,128.883781
부원역,BGL,2,35.226203,128.883833
부전역,1,,35.1626,129.062941
부전역,1,,35.164601,129.060107
부전역,1,1,35.16221,129.062235
부전역,1,1,35.163955,129.060786
부전역,1,1,35.163955,129.060786
부전역,1,2,35.161696,129.062543
부전역,1,2,35.165222,129.060472
부전역,1,3,35.162293,129.062574
부전역,1,4,35.162179,129.062873
부전역,1,5,35.16295,129.063153
부전역,1,6,35.16285,129.063398
부전역,1,7,35.163353,129.06342
부전역,1,8,35.163254,129.063681
부천역,1,,37.48411,126.782735
부천역,1,1,37.483675,126.783631
부천역,1,2,37.483791,126.782467
부천역,1,3,37.484327,126.782325
부천역,1,4,37.484224,126.782938
부천역,1,5,37.484156,126.783536
부천종합운동장역,7,,37.505457,126.797288
부천종합운동장역,7,,37.505836,126.797461
부천종합운동장역,7,1,37.505437,126.79809
부천종합운동장역,7,1,37.505437,126.79809
부천종합운동장역,7,2,37.504687,126.797441
부천종합운동장역,7,2,37.504687,126.797441
부천종합운동장역,7,3,37.505065,126.796775
부천종합운동장역,7,3,37.505065,126.796775
부천종합운동장역,7,5,37.506386,126.797381
부천종합운동장역,7,5,37.506386,126.797381
부천종합운동장역,7,6,37.506276,126.797871
부천종합운동장역,7,6,37.506276,126.797871
부평구청역,7,,37.507465,126.721104
부평구청역,7,,37.508228,126.720554
부평구청역,7,1,37.508477,126.720765
부평구청역,7,1,37.508477,126.720765
부평구청역,7,2,37.50802,126.720749
부평구청역,7,2,37.50802,126.720749
부평구청역,7,3,37.507619,126.721609
부평구청역,7,3,37.507619,126.721609
부평구청역,7,4,37.507224,126.722161
부평구청역,7,4,37.507224,126.722161
부평구청역,7,5,37.507243,126.721398
부평구청역,7,5,37.507243,126.721398
부평구청역,7,6,37.507278,126.72039
부평구청역,7,6,37.507278,126.72039
부평구청역,7,7,37.507401,126.719786
부평구청역,7,7,37.507401,126.719786
부평구청역,7,8,37.507729,126.720154
부평구청역,7,8,37.507729,126.720154
부평구청역,7,9,37.508213,126.720343
부평구청역,7,9,37.508213,126.720343
부평삼거리역,인천1,,37.477909,126.710357
부평삼거리역,인천1,1,37.477917,126.710472
부평삼거리역,인천1,2,37.47716,126.71022
부평삼거리역,인천1,3,37.477218,126.709903
부평삼거리역,인천1,4,37.47792,126.710149
부평시장역,인천1,,37.498368,126.722289
부평시장역,인천1,1,37.49894,126.722378
부평시장역,인천1,2,37.497856,126.722534
부평시장역,인천1,3,37.497738,126.722191
부평시장역,인천1,4,37.498981,126.722011
부평역,1,,37.489454,126.724559
부평역,1,,37.489985,126.723735
부평역,1,1,37.488965,126.72545
부평역,1,1,37.488965,126.72545
부평역,1,2,37.489082,126.723455
부평역,1,2,37.489082,126.723455
부평역,1,3,37.490088,126.722875
부평역,1,3,37.490088,126.722875
부평역,1,5,37.490688,126.722853
부평역,1,5,37.490688,126.722853
부평역,1,6,37.491142,126.72346
부평역,1,6,37.491142,126.72346
부평역,1,7,37.491115,126.723785
부평역,1,7,37.491115,126.723785
부평역,1,8,37.490122,126.724358
부평역,1,8,37.490122,126.724358
북한산보국문역,W,,37.61218,127.008174
북한산보국문역,W,1,37.611786,127.008543
북한산보국문역,W,2,37.612446,127.00788
북한산우이역,W,,37.663324,127.012412
북한산우이역,W,1,37.663369,127.012689
북한산우이역,W,2,37.662986,127.012526
불광역,3;6,,37.610881,126.929631
불광역,3;6,1,37.610254,126.930286
불광역,3;6,2,37.60917,126.931235
불광역,3;6,3,37.609008,126.931102
불광역,3;6,4,37.61015,126.930049
불광역,3;6,5,37.610632,126.929613
불광역,3;6,6,37.610688,126.929263
불광역,3;6,7,37.610853,126.929052
불광역,3;6,8,37.611212,126.929478
불광역,3;6,9,37.610966,126.9299
불암산역,4,,37.670098,127.078924
불암산역,4,1,37.670467,127.079373
불암산역,4,2,37.66986,127.078843
불암산역,4,3,37.669934,127.078657
불암산역,4,4,37.670537,127.079243
불암산역,4,5,37.671037,127.079726
불암역,BGL,,35.222175,128.927848
불암역,BGL,1,35.222005,128.927602
불암역,BGL,2,35.222285,128.928076
사가정역,7,,37.580697,127.088411
사가정역,7,1,37.581607,127.088497
사가정역,7,2,37.58096,127.088282
사가정역,7,3,37.580626,127.08804
사가정역,7,4,37.580493,127.088731
사당역,2;4,,37.476583,126.981668
사당역,2;4,1,37.476234,126.982302
사당역,2;4,10,37.478274,126.981541
사당역,2;4,11,37.478254,126.981981
사당역,2;4,12,37.477779,126.981938
사당역,2;4,13,37.477024,126.982024
사당역,2;4,14,37.476689,126.982388
사당역,2;4,2,37.475963,126.981907
사당역,2;4,3,37.475125,126.981993
사당역,2;4,4,37.475119,126.981479
사당역,2;4,5,37.47609,126.981189
사당역,2;4,6,37.476383,126.980863
사당역,2;4,7,37.47684,126.980912
사당역,2;4,8,37.477085,126.981257
사당역,2;4,9,37.477738,126.981515
사릉역,경춘,,37.651099,127.176896
사릉역,경춘,1,37.651601,127.176992
사상역,2,,35.162199,128.984698
사상역,2,,35.162279,128.985939
사상역,2,,35.162485,128.989003
사상역,2,1,35.161779,128.984627
사상역,2,1,35.161779,128.984627
사상역,2,1,35.162142,128.985977
사상역,2,1,35.162142,128.985977
사상역,2,1,35.162142,128.985977
사상역,2,2,35.161761,128.985719
사상역,2,2,35.161761,128.985719
사상역,2,2,35.162408,128.985941
사상역,2,2,35.162408,128.985941
사상역,2,2,35.162408,128.985941
사상역,2,3,35.162436,128.984142
사상역,2,3,35.162436,128.984142
사상역,2,4,35.162408,128.985086
사상역,2,4,35.162408,128.985086
사상역,2,5,35.16365,128.983734
사상역,2,5,35.16365,128.983734
사상역,2,6,35.163744,128.984074
사상역,2,6,35.163744,128.984074
사우역,김포 골드라인,,37.6202,126.719765
사우역,김포 골드라인,1,37.620447,126.719614
사우역,김포 골드라인,2,37.620296,126.719957
사우역,김포 골드라인,3,37.619677,126.719365
사직역,3,,35.199057,129.0651
사직역,3,1,35.197987,129.065231
사직역,3,2,35.198052,129.065539
사직역,3,3,35.19922,129.064819
사직역,3,4,35.199293,129.065139
사평역,9,,37.504295,127.01514
사평역,9,1,37.504832,127.01486
사평역,9,2,37.503887,127.015637
사하역,1,,35.09984,128.983094
사하역,1,1,35.100085,128.982372
사하역,1,2,35.09984,128.982311
사하역,1,3,35.099772,128.983928
사하역,1,4,35.099574,128.983303
사하역,1,6,35.09945,128.983843
산곡역,7,,37.508697,126.703693
산곡역,7,1,37.508469,126.703963
산곡역,7,2,37.508156,126.703645
산곡역,7,3,37.508066,126.703338
산곡역,7,4,37.50851,126.703046
산곡역,7,5,37.508769,126.703044
산곡역,7,6,37.509053,126.703452
산곡역,7,7,37.509159,126.703742
산본역,4,,37.358074,126.933096
산본역,4,1,37.358332,126.933593
산본역,4,2,37.357715,126.932343
산본역,4,3,37.358399,126.932748
산본역,4,4,37.357489,126.93352
산성역,8,,37.456868,127.149933
산성역,8,1,37.455921,127.150293
산성역,8,2,37.455685,127.150109
산성역,8,3,37.455566,127.149738
삼각지역,4;6,,37.535478,126.973889
삼각지역,4;6,1,37.534594,126.973395
삼각지역,4;6,10,37.536367,126.973904
삼각지역,4;6,11,37.535866,126.974684
삼각지역,4;6,12,37.535395,126.974837
삼각지역,4;6,13,37.535039,126.974519
삼각지역,4;6,14,37.53503,126.974067
삼각지역,4;6,2,37.534209,126.97305
삼각지역,4;6,3,37.533333,126.972118
삼각지역,4;6,4,37.53358,126.971874
삼각지역,4;6,5,37.534458,126.972664
삼각지역,4;6,6,37.534867,126.973077
삼각지역,4;6,7,37.535465,126.973429
삼각지역,4;6,8,37.535647,126.973388
삼각지역,4;6,9,37.536121,126.973727
삼동역,경강,,37.408655,127.20339
삼동역,경강,1,37.408544,127.203456
삼동역,경강,2,37.408881,127.204388
삼랑진역,경전선,,35.39903,128.843872
삼산체육관역,7,,37.506496,126.742347
삼산체육관역,7,1,37.50596,126.742132
삼산체육관역,7,2,37.506224,126.741658
삼산체육관역,7,3,37.506726,126.741173
삼산체육관역,7,4,37.507221,126.741845
삼산체육관역,7,5,37.506965,126.742663
삼성역,2,,37.50884,127.063143
삼성역,2,1,37.50888,127.064
삼성역,2,2,37.508456,127.063749
삼성역,2,3,37.508255,127.063127
삼성역,2,4,37.508381,127.062616
삼성역,2,5,37.508916,127.062331
삼성역,2,6,37.509278,127.062495
삼성역,2,7,37.509528,127.063272
삼성역,2,8,37.509377,127.063742
삼성중앙역,9,,37.513095,127.053475
삼성중앙역,9,1,37.512934,127.05245
삼성중앙역,9,2,37.513383,127.05292
삼성중앙역,9,3,37.513715,127.053148
삼성중앙역,9,4,37.513275,127.053965
삼성중앙역,9,5,37.512609,127.053765
삼성중앙역,9,6,37.512624,127.053327
삼성중앙역,9,7,37.512774,127.052767
삼송역,3,,37.653119,126.89548
삼송역,3,1,37.652961,126.896535
삼송역,3,2,37.653076,126.896169
삼송역,3,3,37.652975,126.895264
삼송역,3,4,37.65329,126.894713
삼송역,3,5,37.653691,126.894746
삼송역,3,6,37.653455,126.896814
삼송역,3,7,37.653796,126.895935
삼송역,3,8,37.653833,126.896541
삼양사거리역,W,,37.621199,127.020492
삼양사거리역,W,1,37.620793,127.020726
삼양사거리역,W,2,37.621536,127.020308
삼양역,W,,37.626923,127.018176
삼양역,W,1,37.626757,127.018265
삼양역,W,2,37.626435,127.018162
삼전역,9,,37.504535,127.087208
삼전역,9,1,37.504584,127.087598
삼전역,9,2,37.50426,127.088697
삼전역,9,3,37.503976,127.08854
삼전역,9,4,37.504328,127.087337
상계역,4,,37.660765,127.073439
상계역,4,1,37.660488,127.073436
상계역,4,2,37.660676,127.073189
상계역,4,3,37.66095,127.073536
상계역,4,4,37.660208,127.073289
상도역,7,,37.503216,126.947673
상도역,7,1,37.50286,126.947697
상도역,7,2,37.503267,126.947444
상도역,7,3,37.503441,126.947814
상도역,7,4,37.503582,126.948174
상도역,7,5,37.503019,126.948128
상동역,7,,37.505836,126.753174
상동역,7,1,37.505602,126.753709
상동역,7,2,37.505293,126.753263
상동역,7,3,37.505308,126.752864
상동역,7,4,37.505578,126.752612
상동역,7,5,37.506108,126.752567
상동역,7,6,37.506457,126.753115
상동역,7,7,37.506449,126.753431
상동역,7,8,37.506079,126.753793
상록수역,4,,37.302813,126.866778
상록수역,4,1,37.302594,126.866627
상록수역,4,2,37.303013,126.866647
